"","fy","fye","month","plan_name","plan_full_name","state","aal","avg_return","avg_opt_benchmark_return","avg_conservative_benchmark_return","avg_moderate_benchmark_return","avg_aggressive_benchmark_return","avg_standard_pension_benchmark_return","avg_opt_benchmark_excess","avg_conservative_benchmark_excess","avg_moderate_benchmark_excess","avg_aggressive_benchmark_excess","avg_standard_pension_benchmark_excess"
"12",2021,2021-06-30,6,"Illinois Universities","State Universities Retirement System of Illinois","Illinois",48898480,0.0845793079900623,0.0790580764862228,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,0.00552123150383954,0.0206463353530246,0.00910046172166168,-0.00363717050929369,0.00191055330730583
"13",2021,2021-06-30,6,"Indiana PERF","State of Indiana Public Employees' Retirement Fund","Indiana",17563158,0.0720590951019626,0.0999180005755815,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.0278589054736189,0.00812612246492495,-0.003419751166438,-0.0161573833973934,-0.0106096595807939
"14",2021,2021-06-30,6,"Indiana Teachers","Indiana State Teachers' Retirement Fund","Indiana",21855892,0.0720590951019626,0.0999180005755815,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.0278589054736189,0.00812612246492495,-0.003419751166438,-0.0161573833973934,-0.0106096595807939
"15",2021,2021-06-30,6,"Iowa PERS","Iowa Public Employees' Retirement System","Iowa",42544648,0.0942720222122617,0.113307670038853,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.0190356478265912,0.030339049575224,0.0187931759438611,0.00605554371290573,0.0116032675295052
"16",2021,2021-06-30,6,"Kansas PERS","Kansas Public Employees Retirement System","Kansas",30910302,0.0914737934753376,0.0905862979201819,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,0.00088749555515566,0.0275408208382999,0.0159949472069369,0.00325731497598158,0.0088050387925811
"17",2021,2021-06-30,6,"Kentucky County","County Employees Retirement System of Kentucky","Kentucky",20524364,0.0793069647871216,0.0806279542325177,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.00132098944539605,0.0153739921500839,0.003828118518721,-0.00890951371223436,-0.00336178989563485
"18",2021,2021-06-30,6,"Kentucky ERS","Kentucky Employees Retirement System","Kentucky",17616616,0.0793069647871216,0.0806279542325177,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.00132098944539605,0.0153739921500839,0.003828118518721,-0.00890951371223436,-0.00336178989563485
"19",2021,2021-06-30,6,"Kentucky Teachers","Teachers' Retirement System of the State of Kentucky","Kentucky",39581704,0.103283122766223,0.100724235559168,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,0.00255888720705522,0.0393501501291857,0.0278042764978228,0.0150666442668674,0.0206143680834669
"20",2021,2021-06-30,6,"Louisiana SERS","Louisiana State Employees' Retirement System","Louisiana",20220320,0.0867386828652381,0.123688792857472,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.0369501099922338,0.0228057102282004,0.0112598365968375,-0.00147779563411787,0.00406992818248164
"21",2021,2021-06-30,6,"Louisiana Teachers","Louisiana State Teachers Retirement System","Louisiana",33058826,0.10674365946679,0.114544367927032,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.00780070846024206,0.0428106868297524,0.0312648131983895,0.0185271809674341,0.0240749047840336
"22",2021,2021-06-30,6,"Maine State and Teacher","Maine Public Employees Retirement System - State and Teacher Retirement Program","Maine",16392351,0.0866125354315828,0.0876010272224881,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.000988491790905321,0.0226795627945451,0.0111336891631821,-0.00160394306777323,0.00394378074882629
"23",2021,2021-06-30,6,"Maryland Teachers","Maryland State Retirement and Pension System - Teachers Combined System","Maryland",47635356,0.0815538465011911,0.10368548730886,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.0221316408076688,0.0176208738641535,0.00607500023279051,-0.00666263199816486,-0.00111490818156534
"24",2021,2021-06-30,6,"Massachusetts SRS","Massachusetts State Retirement System","Massachusetts",45704296,0.094936066282002,0.102660608381297,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.00772454209929507,0.0310030936449643,0.0194572200136014,0.00671958778264603,0.0122673115992455
"25",2021,2021-12-31,12,"Michigan Municipal","Municipal Employees' Retirement System of Michigan","Michigan",17144000,0.0922886904382798,0.0945187236593656,0.0709213425555673,0.0849600572501943,0.101257970648778,0.0894535509144683,-0.00223003322108584,0.0213673478827126,0.00732863318808552,-0.0089692802104977,0.00283513952381154
"26",2021,2021-09-30,9,"Michigan Public Schools","Michigan Public School Employees' Retirement System","Michigan",95903400,0.112038933599938,0.108994077617146,0.0728162824362419,0.0869623011571559,0.103377260551125,0.0914957097689715,0.00304485598279247,0.0392226511636962,0.0250766324427822,0.00866167304881293,0.0205432238309666
"27",2021,2021-09-30,9,"Michigan SERS","Michigan State Employees' Retirement System","Michigan",19799364,0.112232308606833,0.107945515227094,0.0728162824362419,0.0869623011571559,0.103377260551125,0.0914957097689715,0.00428679337973858,0.0394160261705909,0.025270007449677,0.00885504805570769,0.0207365988378614
"28",2021,2021-06-30,6,"Minnesota GERF","Minnesota General Employees Retirement Plan","Minnesota",29215560,0.103412610182426,0.100077321286393,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,0.00333528889603341,0.0394796375453887,0.0279337639140258,0.0151961316830704,0.0207438554996699
"29",2021,2021-06-30,6,"Minnesota State Employees","Minnesota State Employees Retirement Fund","Minnesota",15646401,0.103412610182426,0.100077321286393,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,0.00333528889603341,0.0394796375453887,0.0279337639140258,0.0151961316830704,0.0207438554996699
"30",2021,2021-06-30,6,"Minnesota Teachers","Teachers Retirement Association of Minnesota","Minnesota",30814968,0.0879019666235601,0.0488241561598397,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,0.0390778104637204,0.0239689939865224,0.0124231203551595,-0.000314511875795898,0.00523321194080362
"31",2021,2021-06-30,6,"Mississippi PERS","Public Employees' Retirement System of Mississippi","Mississippi",50204296,0.100785648825396,0.106223998622371,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.00543834979697499,0.0368526761883583,0.0253068025569954,0.01256917032604,0.0181168941426395
"32",2021,2021-06-30,6,"Missouri DOT and Highway","Missouri Department of Transportation and Highway Patrol Employees' Retirement System","Missouri",4344073,0.0958885197811172,0.122343654582651,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.0264551348015338,0.0319555471440796,0.0204096735127166,0.00767204128176124,0.0132197650983608
"33",2021,2021-06-30,6,"Nevada Police Officer and Firefighter","Public Employees' Retirement System of Nevada - Police and Firefighters Plan","Nevada",15472254,0.100851780028642,0.096529023116414,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,0.00432275691222794,0.0369188073916042,0.0253729337602413,0.0126353015292859,0.0181830253458855
"34",2021,2021-06-30,6,"New Hampshire RS","New Hampshire Retirement System","New Hampshire",15991215,0.0937647659268603,0.103208684092639,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.00944391816577816,0.0298317932898227,0.0182859196584597,0.00554828742750435,0.0110960112441039
"35",2021,2021-06-30,6,"New Jersey PERS","Public Employees' Retirement System of New Jersey","New Jersey",65883124,0.0895591549125996,0.106704699565735,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.017145544653135,0.0256261822755619,0.014080308644199,0.00134267641324359,0.00689040022984311
"36",2021,2021-06-30,6,"New Jersey Police & Fire","The Police and Firemen's Retirement System of New Jersey","New Jersey",47508788,0.0895591549125996,0.106704699565735,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.017145544653135,0.0256261822755619,0.014080308644199,0.00134267641324359,0.00689040022984311
"37",2021,2021-06-30,6,"New Mexico PERA","Public Employees Retirement Association of New Mexico","New Mexico",23042470,0.0777527016658672,0.0921422815733319,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.0143895799074647,0.0138197290288296,0.00227385539746661,-0.0104637768334888,-0.00491605301688924
"38",2021,2021-06-30,6,"North Carolina Local Government","North Carolina Local Governmental Employees' Retirement System","North Carolina",33485232,0.0773626714628832,0.0651921294125837,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,0.0121705420502995,0.0134296988258455,0.0018838251944826,-0.0108538070364728,-0.00530608321987325
"39",2021,2021-06-30,6,"North Carolina Teachers and State Employees","Teachers' and State Employees' Retirement System of North Carolina","North Carolina",89809072,0.0773626714628832,0.0651921294125837,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,0.0121705420502995,0.0134296988258455,0.0018838251944826,-0.0108538070364728,-0.00530608321987325
"40",2021,2021-06-30,6,"North Dakota PERS","North Dakota Public Employees Retirement System","North Dakota",4991543,0.0892840653374403,0.0941373750992678,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.00485330976182752,0.0253510927004026,0.0138052190690396,0.00106758683808428,0.00661531065468379
"41",2021,2021-12-31,12,"Ohio PERS","Ohio Public Employees Retirement System","Ohio",117910000,0.100983652855695,0.0862617089242625,0.0709213425555673,0.0849600572501943,0.101257970648778,0.0894535509144683,0.0147219439314323,0.0300623103001276,0.0160235956055006,-0.000274317793082623,0.0115301019412266
"42",2021,2021-12-31,12,"Ohio Police & Fire","Ohio Police & Fire Pension Fund","Ohio",24517578,0.108614103911751,0.103766438160325,0.0709213425555673,0.0849600572501943,0.101257970648778,0.0894535509144683,0.00484766575142626,0.0376927613561842,0.0236540466615571,0.00735613326297391,0.0191605529972831
"43",2021,2021-06-30,6,"Ohio Teachers","School Employees' Retirement System of Ohio","Ohio",102591408,0.0996126895469829,0.102284565333862,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.00267187578687911,0.0356797169099452,0.0241338432785823,0.0113962110476269,0.0169439348642264
"44",2021,2021-06-30,6,"Oklahoma PERS","Oklahoma Public Employees Retirement System","Oklahoma",11046240,0.0929609788009809,0.0999373186780717,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.00697633987709079,0.0290280061639432,0.0174821325325802,0.00474450030162488,0.0102922241182244
"45",2021,2021-06-30,6,"Oregon PERS","Oregon Public Employees Retirement System","Oregon",95300400,0.0877810012191076,0.0953926984901905,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.00761169727108291,0.0238480285820699,0.012302154950707,-0.000435477280248397,0.00511224653635112
"46",2021,2021-06-30,6,"Pennsylvania School Employees","Public School Employees' Retirement System of Pennsylvania","Pennsylvania",112650824,0.080341627487136,0.0994961195706636,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.0191544920835276,0.0164086548500983,0.0048627812187354,-0.00787485101221996,-0.00232712719562045
"47",2021,2021-12-31,12,"Pennsylvania State ERS","Pennsylvania State Employees' Retirement System","Pennsylvania",52926848,0.0941334894812382,0.0973255931778783,0.0709213425555673,0.0849600572501943,0.101257970648778,0.0894535509144683,-0.00319210369664003,0.023212146925671,0.00917343223104394,-0.00712448116753928,0.00467993856676996
"48",2021,2021-06-30,6,"Rhode Island ERS","Employees' Retirement System of Rhode Island","Rhode Island",11899619,0.0828813785850515,0.09364067119108,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.0107592926060285,0.0189484059480138,0.00740253231665089,-0.00533509991430448,0.000212623902295039
"49",2021,2021-06-30,6,"South Carolina RS","South Carolina Retirement System","South Carolina",54997996,0.0763256096796092,0.107309899147661,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.0309842894680519,0.0123926370425715,0.000846763411208595,-0.0118908688197468,-0.00634314500314725
"50",2021,2021-06-30,6,"South Dakota RS","South Dakota Retirement System","South Dakota",13865352,0.0918218274925326,0.077580205328047,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,0.0142416221644857,0.027888854855495,0.016342981224132,0.00360534899317666,0.00915307280977617
"51",2021,2021-08-31,8,"Texas ERS","Employees Retirement System of Texas","Texas",44183688,0.0939973980406517,0.0991647435109793,0.0687879930472066,0.0823960968472572,0.0978976575617609,0.0886522513869759,-0.0051673454703276,0.025209404993445,0.0116013011933944,-0.00390025952110928,0.0053451466536758
"52",2021,2021-08-31,8,"Texas Teachers","Teacher Retirement System of Texas","Texas",228247008,0.0897436090230543,0.0727540317738689,0.0687879930472066,0.0823960968472572,0.0978976575617609,0.0886522513869759,0.0169895772491855,0.0209556159758477,0.0073475121757971,-0.0081540485387066,0.00109135763607848
"53",2021,2021-06-30,6,"TN State and Teachers","Tennesee State and Teachers' Retirement Plan","Tennessee",45250140,0.08194194694088,0.0460604010228398,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,0.0358815459180402,0.0180089743038423,0.00646310067247935,-0.00627453155847602,-0.000726807741876501
"54",2021,2021-06-30,6,"University of California","University of California Retirement Plan","California",97243832,0.0887901908366291,0.103242923123008,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.014452732286379,0.0248572181995914,0.0133113445682285,0.000573712337273102,0.00612143615387262
"55",2021,2021-06-30,6,"Vermont State Employees","Vermont State Employees' Retirement System","Vermont",3280867.8,0.0785998705198023,0.0952791917720479,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.0166793212522456,0.0146668978827647,0.00312102425140171,-0.00961660797955366,-0.00406888416295415
"56",2021,2021-06-30,6,"Vermont Teachers","State Teachers' Retirement System of Vermont","Vermont",4142014.8,0.0783320229119882,0.0956605883118835,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.0173285653998954,0.0143990502749505,0.00285317664358753,-0.00988445558736784,-0.00433673177076832
"57",2021,2021-06-30,6,"Virginia RS","Virginia Retirement System","Virginia",106643384,0.0880931141183412,0.10302882338038,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.0149357092620392,0.0241601414813035,0.0126142678499406,-0.00012336438101479,0.00542435943558472
"58",2021,2021-06-30,6,"Washington PERS 2/3","Washington Public Employees' Retirement System","Washington",52039000,0.100136395878057,0.0951092256936024,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,0.00502717018445487,0.0362034232410196,0.0246575496096566,0.0119199173787012,0.0174676411953008
"59",2021,2021-06-30,6,"Washington School Employees Plan 2/3","Washington School Employees Plan 2/3","Washington",7958000,0.100136395878057,0.0951092256936024,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,0.00502717018445487,0.0362034232410196,0.0246575496096566,0.0119199173787012,0.0174676411953008
"60",2021,NA,12,"Wisconsin RS","Wisconsin Retirement System","Wisconsin",124671200,0.103575948304307,0.0924015137629366,0.0709213425555673,0.0849600572501943,0.101257970648778,0.0894535509144683,0.0111744345413707,0.03265460574874,0.018615891054113,0.00231797765552977,0.014122397389839
"61",2021,2021-06-30,6,"Connecticut Municipal","Connecticut Municipal Employees Retirement System","Connecticut",4077803.5,0.0769722792999386,0.080994749662652,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.00402247036271342,0.0130393066629009,0.00149343303153793,-0.0112441991994174,-0.00569647538281792
"62",2021,2021-06-30,6,"Louisiana Municipal Police","Louisiana Municipal Police Employees Retirement System","Louisiana",3301558.8,0.0724932285535345,0.0778319780410592,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.00533874948752477,0.00856025591649678,-0.00298561771486616,-0.0157232499458215,-0.010175526129222
"63",2021,2021-12-31,12,"Louisiana Parochial Employees","Louisiana State Parochial Employees Retirement System","Louisiana",4814068.5,0.0959610333274878,0.0906556163196583,0.0709213425555673,0.0849600572501943,0.101257970648778,0.0894535509144683,0.00530541700782949,0.0250396907719206,0.0110009760772936,-0.00529693732128966,0.00650748241301957
"64",2021,2021-06-30,6,"Minnesota Police and Fire","Minnesota Public Employees Police & Fire Plan","Minnesota",10793845,0.103412610182426,0.100077321286393,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,0.00333528889603341,0.0394796375453887,0.0279337639140258,0.0151961316830704,0.0207438554996699
"65",2021,2021-12-31,12,"Utah Public Safety","Utah Public Safety and Firefighter Retirement Plan","Utah",5126124,0.103016498356054,0.0906951749493572,0.0709213425555673,0.0849600572501943,0.101257970648778,0.0894535509144683,0.0123213234066972,0.0320951558004872,0.0180564411058601,0.00175852770727691,0.0135629474415861
"66",2021,2021-06-30,6,"Delaware County and Municipal Employees","Delaware County and Municipal Other Employees","Delaware",77991.703,0.0979285817840305,0.133235838463053,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.0353072566790227,0.0339956091469928,0.0224497355156299,0.00971210328467453,0.015259827101274
"67",2021,2021-06-30,6,"California Teachers","California State Teachers' Retirement System","California",332081984,0.0980487062888813,0.092368727022246,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,0.00567997926663533,0.0341157336518436,0.0225698600204807,0.00983222778952531,0.0153799516061248
"68",2021,2021-06-30,6,"North Dakota Teachers","North Dakota Teachers' Fund for Retirement","North Dakota",4336060,0.0876638542600872,0.0890090524018337,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.0013451981417465,0.0237308816230495,0.0121850079916865,-0.000552624239268829,0.00499509957733069
"69",2021,2021-06-30,6,"Massachusetts Teachers","Massachusetts Teachers' Retirement System","Massachusetts",58830000,0.094936066282002,0.102660608381297,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.00772454209929507,0.0310030936449643,0.0194572200136014,0.00671958778264603,0.0122673115992455
"70",2021,2021-06-30,6,"New York State Teachers","New York State Teachers' Retirement System","New York",131077400,0.100566015547338,0.108195489015,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.00762947346766207,0.0366330429103001,0.0250871692789372,0.0123495370479818,0.0178972608645813
"71",2021,2021-03-31,3,"NY State & Local ERS","New York State and Local Retirement System - Employees' Retirement System","New York",195734000,0.0919223283653769,0.0733946329094368,0.0611357403246855,0.0716850337138466,0.0829594493403374,0.0794345327866246,0.0185276954559401,0.0307865880406915,0.0202372946515303,0.00896287902503956,0.0124877955787523
"72",2021,2021-12-31,12,"Colorado Municipal","Colorado Public Employee Retirement Association-Local Division","Colorado",5745010.5,0.108749835097607,0.0930489395277416,0.0709213425555673,0.0849600572501943,0.101257970648778,0.0894535509144683,0.0157008955698652,0.0378284925420396,0.0237897778474125,0.00749186444882932,0.0192962841831386
"73",2021,2021-12-31,12,"Colorado School","Colorado Public Employee Retirement Association-School Division","Colorado",46336788,0.108749835097607,0.0930489395277416,0.0709213425555673,0.0849600572501943,0.101257970648778,0.0894535509144683,0.0157008955698652,0.0378284925420396,0.0237897778474125,0.00749186444882932,0.0192962841831386
"74",2021,2021-06-30,6,"Arkansas Teachers","Arkansas Teacher Retirement System","Arkansas",22352000,0.0961127166492284,0.102331695704825,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.00621897905559687,0.0321797440121907,0.0206338703808278,0.00789623814987239,0.0134439619664719
"75",2021,2021-06-30,6,"Montana Teachers","Teachers' Retirement System of Montana","Montana",6463247,0.0935924524586578,0.107710944727603,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.0141184922689452,0.0296594798216201,0.0181136061902571,0.00537597395930178,0.0109236977759013
"76",2021,2021-06-30,6,"New Mexico Educational","Educational Retirement Board of New Mexico","New Mexico",23265254,0.0867464787084915,0.111057679492141,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.024311200783649,0.0228135060714538,0.0112676324400909,-0.00146999979086448,0.00407772402573503
"77",2021,2021-06-30,6,"Ohio School Employees","School Employees' Retirement System of Ohio","Ohio",21097000,0.0939487815422468,0.0900013777103743,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,0.00394740383187253,0.0300158089052092,0.0184699352738462,0.00573230304289085,0.0112800268594904
"78",2021,2021-09-30,9,"Alabama Teachers","Teachers' Retirement System of Alabama","Alabama",40106808,0.107043148987583,0.117196071000541,0.0728162824362419,0.0869623011571559,0.103377260551125,0.0914957097689715,-0.0101529220129581,0.0342268665513412,0.0200808478304273,0.00366588843645799,0.0155474392186117
"79",2021,2021-06-30,6,"Connecticut Teachers","Connecticut State Teachers' Retirement System","Connecticut",38494152,0.0803324649992263,0.0710310381132628,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,0.00930142688596347,0.0163994923621886,0.00485361873082568,-0.00788401350012968,-0.00233628968353017
"80",2021,2021-06-30,6,"Illinois Teachers","Teachers' Retirement System of The State of Illinois","Illinois",138914272,0.0846110058524596,0.0919587236012032,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.00734771774874354,0.0206780332154219,0.009132159584059,-0.00360547264689637,0.00194225116970315
"81",2021,2021-12-31,12,"Illinois Municipal","Illinois Municipal Retirement Fund","Illinois",50927600,0.106639378182345,0.110868288644803,0.0709213425555673,0.0849600572501943,0.101257970648778,0.0894535509144683,-0.00422891046245732,0.0357180356267781,0.0216793209321511,0.00538140753356786,0.0171858272678771
"82",2021,2021-06-30,6,"Maryland PERS","Maryland State Retirement and Pension System - Employees Combined System","Maryland",29033676,0.0815538465011911,0.10368548730886,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.0221316408076688,0.0176208738641535,0.00607500023279051,-0.00666263199816486,-0.00111490818156534
"83",2021,2021-06-30,6,"West Virginia Teachers","West Virginia Teachers' Retirement System","West Virginia",11495184,0.0986546369310197,0.10435778221058,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.00570314527955995,0.034721664293982,0.0231757906626191,0.0104381584316637,0.0159858822482633
"84",2021,2021-06-30,6,"Maine Local","Maine Public Employees Retirement System - Consolidated Plan for Participating Local Districts","Maine",3719016.5,0.0866125354315828,0.0876010272224881,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.000988491790905321,0.0226795627945451,0.0111336891631821,-0.00160394306777323,0.00394378074882629
"85",2021,2021-06-30,6,"Georgia Teachers","Teachers Retirement System of Georgia","Georgia",115703568,0.0977339173967706,0.106432234506216,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.00869831710944524,0.0338009447597329,0.02225507112837,0.00951743889741463,0.0150651627140141
"86",2021,2021-06-30,6,"Oklahoma Teachers","Teachers' Retirement System of Oklahoma","Oklahoma",27033526,0.102512912861671,0.115125118112231,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.0126122052505602,0.0385799402246332,0.0270340665932702,0.0142964343623149,0.0198441581789144
"87",2021,2021-06-30,6,"Montana PERS","Montana Public Employees' Retirement System","Montana",8534629,0.0935983245363423,0.107619307666895,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.0140209831305524,0.0296653518993046,0.0181194782679417,0.00538184603698633,0.0109295698535858
"88",2021,2021-06-30,6,"Nebraska Schools","Nebraska Public Employees Retirement System - School Employees Plan","Nebraska",14279493,0.0869070102873679,0.0779911630105681,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,0.00891584727679984,0.0229740376503302,0.0114281640189673,-0.00130946821198807,0.00423825560461144
"89",2021,2021-06-30,6,"Missouri Teachers","Public School Retirement System of Missouri","Missouri",52834296,0.0960110755247108,0.10442554575603,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.00841447023131914,0.0320781028876731,0.0205322292563102,0.00779459702535479,0.0133423208419543
"90",2021,2021-06-30,6,"Louisiana Schools","Louisiana School Employees' Retirement System","Louisiana",2718374,0.0881599944231761,0.103454279310046,0.0639329726370377,0.0754788462684006,0.088216478499356,0.0826687546827565,-0.01529428488687,0.0242270217861384,0.0126811481547755,-5.64840761798635e-05,0.00549123974041965
